886	10312
886	11680
886	11754
887	2727
887	6613
888	4941
888	6880
889	1608
889	1677
889	4546
889	8114
889	9431
889	11217
889	12010
890	9853
891	1914
891	10879
892	1989
892	7749
892	10267
893	3405
893	4414
893	6351
893	6768
893	7561
893	12420
894	2319
894	2371
894	2475
894	3698
894	4101
894	6669
894	8056
894	9441
895	3785
895	4928
895	5213
895	5733
895	5849
895	12002
896	2274
896	2803
896	2959
896	9919
897	11279
898	2259
898	4549
898	9638
899	5240
899	9952
899	10545
899	11845
899	11933
900	5936
900	8031
900	11252
901	2949
901	5139
902	5190
903	3694
903	6406
903	7234
903	7598
903	9265
903	11863
904	1414
904	2947
904	5394
904	5933
904	7409
904	8241
904	8828
904	10037
905	1968
905	2059
905	2362
905	4388
905	6267
905	10144
905	12083
906	4672
906	6155
906	7735
906	12317
907	7378
907	11793
908	6238
909	1762
909	4313
910	1569
910	2116
910	7956
910	9657
910	10660
911	5351
911	9314
911	11223
911	12482
913	9831
914	2421
914	2796
914	9951
914	9989
914	11608
915	2835
915	3618
915	9024
916	2542
916	4956
916	6494
916	6818
916	9312
917	5040
918	6151
918	8267
918	9088
918	11807
919	10096
920	1560
920	1946
920	4677
920	5505
920	6517
920	8034
920	8791
920	11523
921	3648
921	5112
921	5363
921	9034
921	9059
921	9494
922	1513
922	4646
922	6009
922	6417
922	9167
923	1390
923	3265
923	4399
923	7100
923	7346
924	3148
924	6031
924	6830
924	10378
925	1958
925	4103
925	4566
925	5993
925	7845
925	8900
925	10512
925	11677
926	3225
926	10612
926	12365
927	2163
927	2668
927	5279
927	11711
927	12097
928	2675
928	6254
928	10546
929	2239
929	3334
929	7953
929	8196
929	12038
930	2191
930	6097
930	8657
930	8976
930	9073
931	3129
931	8431
932	5067
932	5074
932	6422
932	9922
933	4576
933	8773
934	3799
934	4447
934	4750
935	4649
935	5317
935	8577
936	1893
936	4084
936	11502
937	4991
937	11470
938	2984
938	5764
938	9424
938	10868
940	3849
940	4592
940	7277
940	10754
941	1586
941	11472
942	5359
942	9191
943	6432
943	7274
943	11088
944	2415
944	2887
944	2917
944	8098
944	8734
945	2290
945	2602
945	3156
945	8923
946	2117
946	2584
946	6921
946	8399
947	2053
947	8101
948	1822
948	3865
948	10209
948	11499
948	11836
949	3083
949	7618
949	8013
949	9136
949	10248
950	11866
951	2624
951	3371
951	5973
951	6855
951	8466
951	9320
951	10843
951	12196
952	4282
952	6016
952	7175
952	9554
953	3486
953	5255
953	10069
953	10078
953	11233
954	5057
954	6435
954	11327
955	6176
955	8712
955	9387
955	10454
955	10713
956	2075
956	2249
956	3742
956	11048
957	2749
957	2906
957	4263
957	5603
957	5701
957	7191
958	1742
958	5913
958	8455
958	8882
959	10786
960	2472
960	10275
960	11394
960	12040
961	3416
962	3931
962	4268
962	5305
962	5963
962	5974
962	9097
962	9630
963	1570
963	4974
963	5136
963	7757
964	5198
964	6760
964	7017
964	10992
964	11822
965	2565
965	7157
965	7342
965	7552
965	7902
965	8348
965	8646
965	9617
966	1378
966	8990
966	9723
967	2293
967	2625
967	3057
967	5350
967	7637
967	11715
968	1553
968	9525
968	10576
969	2162
969	10363
969	11828
970	6886
970	10857
971	3299
971	4657
971	6573
971	7691
971	9861
971	12188
972	2702
972	4697
972	4970
972	6793
972	8724
972	8999
972	10044
972	11153
972	12473
973	7406
973	12394
974	1959
974	2427
974	4205
974	7857
974	10051
974	11314
975	6475
975	8706
975	8860
976	3307
976	4718
976	6531
976	7968
976	8868
976	11136
976	11474
977	1856
977	5016
977	9917
978	2261
978	5954
978	7323
978	8029
978	8906
978	10979
979	4415
980	1379
980	9000
980	9133
980	11801
980	12497
981	3956
981	6035
981	6815
981	8186
981	10598
982	2363
982	6007
982	6143
983	2646
983	2936
983	3147
983	6620
984	1392
984	2776
984	3976
984	4397
984	5323
984	7472
984	8531
985	2995
985	5047
985	5348
985	8855
986	5380
986	5453
986	6488
986	6732
986	7217
987	4910
987	10341
987	10541
988	7943
988	8461
988	10272
988	10608
988	11199
989	2412
989	4104
989	5947
989	6958
989	7195
989	10993
990	4129
990	4688
990	8604
990	9046
990	9213
990	9287
990	11631
991	2463
991	8238
991	10503
991	11272
992	2503
992	6814
992	7537
992	8025
993	5646
993	6157
993	6741
993	6908
993	7846
993	9162
994	1853
994	3313
994	7364
994	7626
994	8266
994	9345
995	3388
995	5222
995	6062
995	11277
995	11407
996	9698
996	12164
996	12255
997	3292
997	4354
997	7304
997	9442
997	9644
997	11947
998	8929
999	11341
1000	5419
1000	8471
1000	9597
1000	12289
1001	4574
1001	7167
1001	9058
1001	10813
1001	11471
1002	3979
1002	11930
1003	3066
1003	5810
1003	6213
1003	9251
1004	3848
1004	5927
1004	6915
1004	9899
1005	2849
1005	5912
1006	1903
1006	3237
1006	8242
1007	3181
1007	4383
1007	5304
1007	6058
1007	6846
1007	8245
1008	2387
1008	4768
1008	8255
1008	9209
1008	10538
1009	12357
1010	3686
1010	3892
1010	4980
1011	7455
1011	8520
1012	4884
1012	5873
1012	6095
1012	6437
1012	7854
1012	8282
1013	2837
1013	7651
1013	7668
1013	8580
1014	4184
1014	6028
1014	8166
1015	2333
1015	3075
1015	5815
1015	7483
1015	9877
1015	9932
1015	10953
1016	1398
1016	8877
1016	12464
1017	5344
1017	8564
1018	2645
1018	3339
1018	3495
1018	7139
1019	2802
1019	3769
1019	6540
1019	11063
1020	11697
1021	6000
1021	11210
1022	3056
1022	3604
1022	5418
1022	7337
1022	9961
1023	2477
1023	4309
1023	5000
1023	6386
1023	9164
1023	10399
1024	9918
1024	9984
1025	4062
1026	1868
1026	2689
1026	10600
1027	3888
1027	4523
1027	11768
1028	6433
1028	7809
1028	8022
1029	1590
1029	5296
1029	7109
1029	11632
1030	6680
1030	7424
1030	11161
1031	1591
1031	3820
1032	1948
1032	4668
1032	5236
1032	6795
1032	9488
1032	10653
1033	2410
1033	3471
1033	4582
1033	6145
1033	6702
1033	6873
1033	8698
1033	10201
1033	12239
1034	2453
1034	11220
1035	6797
1035	11998
1036	3751
1036	8569
1037	1582
1038	4174
1038	5902
1038	8571
1038	11690
1039	2003
1039	2213
1039	9564
1040	2356
1040	2888
1040	5358
1041	1866
1041	2746
1041	3937
1041	6706
1041	7832
1041	8963
1041	10563
1042	2859
1042	4727
1042	5422
1042	6626
1042	7153
1042	9081
1043	1405
1043	2305
1044	5185
1044	5574
1044	6141
1044	6247
1045	2738
1045	4703
1045	7913
1046	5171
1046	10706
1046	12415
1047	1526
1047	5631
1047	7990
1047	9326
1048	2792
1048	5038
1048	5583
1048	8583
1049	3755
1049	5699
1049	6106
1049	7876
1049	8155
1049	12288
1050	1842
1050	6450
1051	2270
1051	4126
1051	5143
1051	7919
1052	1517
1052	1739
1052	2605
1052	5102
1052	5152
1052	10170
1052	11449
1053	6020
1053	7223
1054	5120
1054	5496
1054	6678
1055	3328
1055	11226
1056	4419
1056	6403
1057	1676
1057	1741
1057	4262
1057	8941
1058	1736
1058	2575
1058	6385
1059	5150
1059	6672
1060	3424
1060	4160
1060	4368
1060	5602
1060	5715
1060	6853
1060	11527
1061	11902
1062	1353
1062	7220
1062	10153
1062	10198
1062	10582
1063	1504
1063	8229
1064	9832
1065	2910
1065	6988
1065	9641
1066	1669
1066	2456
1066	6463
1066	11564
1067	1495
1067	1514
1067	5890
1067	7297
1067	10767
1068	3808
1068	4494
1068	6429
1068	9694
1069	1532
1069	3899
1069	4817
1069	5704
1069	5866
1069	6266
1069	8969
1070	1819
1070	7871
1070	10569
1071	4106
1071	6712
1071	6778
1071	7057
1071	11055
1071	11602
1072	1595
1072	9902
1072	12437
1073	2407
1073	5535
1073	5743
1073	7469
1073	11460
1074	1597
1074	2527
1074	5843
1075	4034
1075	5384
1075	5783
1075	7932
1075	7982
1075	7989
1075	8532
1075	8997
1076	3153
1076	11280
1077	5268
1077	9549
1078	1563
1078	2866
1078	5986
1078	7037
1078	11237
1079	2939
1079	4793
1079	10328
1079	10777
1080	3987
1080	5010
1080	8199
1080	9391
1081	3724
1081	8841
1081	10032
1082	2422
1082	5509
1082	6762
1082	7460
1082	9767
1082	10429
1082	11232
1082	11784
1083	3575
1083	6527
1083	6576
1083	6856
1083	7097
1083	8575
1083	10449
1084	5780
1085	3813
1085	7620
1085	11695
1086	7265
1086	8553
1087	5674
1087	7784
1087	11987
1088	2296
1088	2511
1088	12451
1089	3331
1089	3453
1089	3671
1089	4681
1089	5079
1089	6026
1089	9933
1089	11053
1090	10085
1091	4035
1091	8392
1091	9071
1091	10099
1091	11075
1092	1847
1092	12009
1093	9998
1094	3139
1094	3533
1094	3853
1094	4396
1094	6103
1095	4384
1095	7301
1095	8840
1096	2614
1096	2661
1096	3864
1096	7248
1096	10728
1097	2937
1097	4308
1098	2111
1098	2765
1098	8073
1098	9838
1099	2313
1099	3340
1099	4014
1099	5300
1099	5576
1099	9727
1101	5178
1101	5374
1101	7994
1101	8176
1101	8836
1102	6942
1104	8428
1104	9659
1104	10942
1105	7048
1105	7452
1105	11827
1105	12389
1106	5492
1106	11118
1107	1954
1107	3681
1107	7192
1107	9567
1107	10624
1107	10791
1107	11616
1108	2004
1108	3941
1108	5264
1108	7694
1108	10749
1109	2730
1109	3205
1109	4036
1109	5615
1110	2247
1110	5280
1111	5135
1112	8781
1112	8784
1113	1685
1113	8007
1113	8364
1114	6210
1114	8819
1115	7918
1115	10416
1115	11310
1116	3332
1116	3907
1116	4977
1116	5723
1116	6148
1116	6943
1116	7826
1117	3343
1117	3601
1117	10097
1118	3398
1118	4541
1119	3504
1119	4099
1119	4878
1119	5734
1119	6641
1119	8671
1119	9451
1120	1265
1120	5261
1120	5738
1121	1253
1121	1400
1121	2049
1121	3842
1121	7742
1121	8814
1121	9031
1121	10224
1121	10729
1121	12475
1122	7366
1122	7728
1122	7818
1122	9099
1122	10920
1122	12197
1123	3674
1123	5901
1123	12493
1124	11731
1125	2197
1125	6315
1125	6633
1126	3446
1126	3955
1126	7209
1126	8540
1126	11372
1127	2029
1127	2841
1127	7176
1127	7419
1127	7789
1127	8169
1128	1636
1128	2335
1128	3427
1129	1692
1129	3390
1129	4897
1129	7031
1130	7084
1130	7792
1130	8752
1130	10601
1131	1408
1131	1711
1131	3112
1131	4352
1131	4904
1131	8957
1131	9689
1131	11610
1132	2022
1132	2406
1132	3235
1132	5534
1132	8844
1132	10768
1133	1247
1133	1257
1133	3403
1133	3839
1133	4927
1133	6045
1133	12426
1134	5132
1134	8903
1134	9310
1135	1250
1135	2185
1135	6383
1135	9986
1135	11903
1136	1811
1136	5697
1136	8145
1136	10424
1136	11646
1137	1251
1137	1258
1137	1271
1137	1279
1137	2846
1137	4100
1137	4280
1137	7863
1137	8613
1138	1246
1138	1774
1138	5634
1138	9677
1138	12349
1139	1654
1139	8493
1139	8811
1139	10242
1140	4356
1140	5059
1140	5745
1140	6836
1140	6854
1141	3064
1141	10441
1142	1254
1142	1396
1142	11214
1142	11744
1143	1256
1143	1261
1143	8566
1143	11336
1143	12332
1144	1248
1144	1266
1144	5044
1144	6528
1144	6705
1144	8439
1144	8629
1144	11350
1145	1252
1145	4472
1146	5211
1146	6925
1147	1272
1147	6605
1147	8759
1147	12436
1148	1255
1148	3337
1148	3687
1149	4686
1149	8105
1150	5555
1150	11628
1151	2548
1151	4171
1151	6489
1151	9975
1151	11119
1151	12323
1151	12456
1152	1797
1152	6029
1152	7040
1152	7771
1152	9612
1152	12491
1153	1259
1153	1269
1153	2123
1153	3024
1154	2383
1154	6038
1154	8384
1154	9541
1154	10894
1155	1263
1155	1902
1155	3782
1155	3950
1155	4163
1155	5857
1155	7588
1155	8288
1155	10151
1155	10539
1155	11831
1156	978
1156	4498
1156	8961
1157	1249
1157	6703
1157	9093
1158	3270
1158	3977
1158	5675
1158	5996
1158	11468
1159	1778
1159	4083
1159	5887
1159	6304
1159	7093
1159	7350
1159	9252
1159	11206
1159	11391
1159	11931
1161	3000
1161	4979
1161	8085
1162	2058
1162	3980
1162	6553
1162	11949
1163	4561
1163	12319
1164	2580
1164	6547
1164	6599
1164	7506
1164	9236
1165	1316
1165	7476
1165	11622
1166	1919
1166	2725
1166	3810
1166	6132
1166	10634
1167	2248
1167	10930
1168	3593
1169	8045
1169	9977
1170	1239
1170	1260
1170	3012
1170	6673
1170	6744
1170	8879
1170	8907
1170	11605
1171	10548
1172	1574
1172	4954
1172	6149
1172	6951
1173	1335
1173	7196
1173	8230
1173	10911
1174	5580
1174	11775
1175	5259
1175	10780
1176	5029
1176	6676
1176	10648
1177	2769
1177	3685
1177	5367
1177	7538
1177	10095
1178	2606
1178	4147
1178	7161
1178	9224
1178	9233
1178	11261
1179	4424
1179	5282
1179	7797
1179	11630
1180	3691
1180	10967
1181	3414
1182	2025
1182	2061
1182	8733
1182	9772
1182	10733
1183	1543
1183	3126
1183	6253
1183	6472
1183	6692
1184	1454
1184	11808
1185	6347
1185	7752
1186	3028
1186	3261
1186	8365
1187	7082
1187	10807
1187	11142
1187	11179
1188	4739
1188	4918
1188	7715
1189	4454
1189	4729
1189	7292
1189	8625
1189	11093
1189	11164
1189	12303
1190	4008
1190	6868
1190	9382
1190	10876
1190	11842
1191	3197
1191	5085
1192	2464
1192	3661
1193	4274
1193	6284
1193	8191
1193	9798
1193	10973
1193	11058
1194	1944
1194	3595
1194	6523
1195	3578
1195	3608
1195	8131
1196	1876
1196	7623
1196	10098
1197	2707
1197	6892
1197	6964
1197	7655
1198	10342
1198	11545
1199	2898
1199	5942
1199	9569
1200	1407
1200	2266
1200	6137
1201	4276
1201	7731
1201	10274
1201	10975
1201	12071
1202	2747
1202	4229
1202	4300
1202	6300
1202	7747
1202	8291
1202	8735
1203	3011
1203	11487
1204	1614
1204	4809
1204	5653
1204	5924
1204	7936
1204	8905
1205	3500
1205	4760
1205	10778
1205	11717
1206	3293
1206	6859
1206	9080
1206	9652
1206	9675
1207	1423
1207	2401
1208	7439
1208	10052
1209	6022
1209	8411
1209	9359
1210	4955
1210	6491
1210	10228
1210	11017
1211	2424
1211	6078
1211	7802
1211	10426
1212	4795
1212	5024
1212	7976
1213	4253
1213	5809
1213	5988
1213	6336
1213	6928
1214	4239
1214	5639
1214	8641
1214	8730
1215	4596
1215	4945
1215	8279
1215	9106
1216	4911
1216	7311
1216	8874
1217	1470
1217	2085
1218	3902
1218	10726
1218	11855
1219	7368
1219	7827
1220	2429
1221	1667
1221	1752
1221	2267
1221	2572
1221	3459
1221	4154
1221	6352
1221	7412
1222	3936
1222	7287
1223	1530
1223	5030
1223	5657
1223	9155
1224	5794
1224	10057
1225	8755
1226	2877
1226	6160
1226	8128
1227	3651
1227	9955
1227	11130
1229	6380
1229	9506
1229	10493
1229	10929
1230	1753
1230	3008
1230	5494
1230	5923
1230	9346
1231	2669
1231	6969
1231	6974
1231	11326
1232	2396
1232	3963
1232	4054
1232	7646
1232	9510
1232	10443
1232	11003
1232	11730
1232	12215
1233	1994
1233	3093
1233	6979
1234	6581
1234	11519
1235	3885
1235	12358
1236	5159
1236	8433
1236	8451
1237	1242
1237	1562
1237	4518
1237	6728
1238	10131
1238	10662
1239	3629
1239	11504
1240	5119
1240	5225
1241	1322
1241	6331
1241	11150
1242	4624
1242	6805
1242	6809
1242	10327
1243	9449
1243	12343
1244	1475
1244	10957
1244	12409
1245	1889
1245	2414
1245	6309
1245	7600
1245	8960
1245	9959
1246	2206
1246	8385
1246	9166
1247	3715
1247	6396
1247	10496
1248	9145
1248	11526
1248	12039
1249	1925
1249	2794
1249	9293
1250	4500
1251	1916
1251	4653
1251	6565
1251	7829
1251	10333
1252	3342
1252	4441
1252	4446
1252	5284
1252	10607
1253	2871
1253	3259
1253	7744
1254	2222
1254	2619
1254	3676
1254	5567
1254	6608
1254	10674
1255	1721
1255	1733
1255	5486
1255	8221
1256	4324
1256	5612
1256	6292
1256	11770
1257	5448
1258	3903
1258	9864
1258	10330
1259	6206
1260	2177
1260	3737
1260	5654
1260	7740
1261	7061
1261	7165
1261	8516
1261	10815
1262	3100
1262	3178
1262	5751
1263	2288
1263	10784
1263	12284
1264	2120
1264	6646
1264	6954
1264	10212
1265	3309
1265	5970
1265	6360
1265	9598
1265	11113
1266	1416
1266	4091
1266	4364
1266	5046
1266	5471
1266	8977
1266	12290
1267	2341
1267	11959
1268	6420
1268	7328
1268	8962
1269	1952
1269	4591
1269	8308
1269	8746
1269	11175
1269	11267
1270	4148
1270	7236
1271	10458
1271	12119
1272	1462
1272	7111
1272	7393
1272	7767
1272	8560
1272	9428
1272	10883
1273	4679
1273	9668
1273	10571
1274	9221
1274	11780
1274	12282
1275	2529
1275	6223
1275	7362
1275	9146
1275	10227
1275	12183
1276	3449
1276	5854
1276	9223
1276	9921
1277	5401
1277	7065
1277	7540
1277	8506
1277	9275
1277	11994
1278	3731
1278	10141
1278	10307
1278	12476
1279	7174
1279	9508
1279	12030
1280	4363
1280	7912
1280	10234
1281	1307
1281	1865
1281	4167
1281	7308
1281	11556
1282	2650
1282	3155
1282	5003
1282	5018
1282	5324
1282	12434
1283	2179
1283	8640
1283	10522
1284	3368
1284	3752
1284	10411
1284	11524
1284	12149
1285	1972
1285	2858
1285	5114
1285	5376
1285	7278
1285	9139
1285	10597
1285	11643
1285	12260
1286	4060
1286	5664
1286	10104
1286	11114
1286	12202
1287	9102
1287	9237
1288	4198
1288	4965
1288	7709
1288	7874
1288	11227
1288	11369
1288	11976
1289	3917
1289	5299
1289	8653
1290	3086
1290	3130
1290	3322
1290	7545
1290	10468
1290	11389
1291	4539
1291	8717
1291	12233
1292	1383
1292	8468
1292	10692
1292	11234
1292	12379
1293	5469
1293	7870
1294	2597
1294	5134
1294	9678
1294	11964
1295	2233
1295	6869
1295	6932
1295	10211
1296	4555
1296	6794
1296	9363
1296	11079
1297	2281
1297	2355
1297	3985
1297	5303
1298	2806
1299	4247
1299	5243
1299	6845
1299	7924
1299	8123
1299	10400
1299	11579
1300	11833
1301	2367
1301	3260
1301	10092
1302	5558
1302	5813
1302	6195
1302	9404
1302	10560
1303	1450
1303	5757
1303	12167
1304	5336
1304	5694
1304	5747
1304	5998
1304	7781
1304	8476
1304	10757
1304	12078
1305	5130
1305	6165
1306	6040
1306	8092
1306	9354
1306	11198
1307	1929
1307	2430
1307	2748
1307	3036
1307	4708
1307	5181
1307	8825
1307	8829
1307	12055
1308	2912
1308	10587
1308	11696
1308	12109
1310	1600
1310	1617
1310	3344
1310	5851
1310	9113
1310	12470
1311	3455
1311	5456
1311	11054
1312	1973
1312	2637
1312	4019
1312	4055
1312	10732
1312	10896
1313	3088
1313	8026
1313	10231
1314	5571
1314	6183
1314	7417
1314	11457
1315	3009
1315	9406
1315	10489
1315	11317
1315	11342
1316	5050
1316	8134
1316	10038
1317	1924
1317	3967
1317	5869
1317	8237
1318	2852
1318	4220
1318	7674
1318	8894
1319	1386
1319	3138
1319	10922
1319	12189
1320	2610
1320	6129
1320	7520
1320	10626
1320	11271
1320	11405
1321	2365
1321	2622
1321	5019
1321	6084
1321	8059
1322	4567
1322	5598
1322	7862
1323	3464
1323	3563
1324	6014
1325	9766
1326	2521
1326	8854
1327	6462
1327	7331
1327	7695
1327	12449
1328	7243
1328	10974
1328	11710
1329	1779
1329	10606
1329	11383
1329	11882
1330	1923
1330	6798
1330	9288
1330	10872
1331	2090
1331	12210
1332	10683
1333	6671
1333	9584
1334	5884
1334	6813
1335	11435
1336	2914
1336	3812
1336	6501
1336	9640
1336	11581
1336	12305
1337	1820
1337	1951
1337	7171
1337	8857
1337	10067
1338	1780
1338	2052
1338	4492
1338	9026
1338	10940
1338	11609
1338	11776
1339	4662
1339	4733
1339	8630
1340	1926
1340	3275
1340	3703
1340	7202
1340	8427
1341	3828
1341	4181
1341	5116
1341	8463
1341	8801
1342	4766
1342	8331
1342	8636
1342	10595
1343	1737
1343	2719
1343	3551
1343	4968
1343	9398
1343	9514
1343	10229
1343	10870
1343	12355
1344	4890
1344	11251
1344	12278
1345	4078
1345	4395
1345	8447
1345	11426
1346	1871
1346	2987
1346	4669
1346	9341
1347	1445
1347	1961
1347	5275
1348	5670
1348	6404
1348	9993
